Provincias;Grupo penal;periodo;Total_Hechos;Poblacion_Provincial;CCAA;Tasa_Criminalidad;codigo_ine;Total_Provincial;Peso_Tipologia;Peso_Fraude;VAR_pct
segovia;fraude_informatico;2023;1655;156620;Castilla y León;10.567;40;1855;89.21832884097036;89.21832884097036;49.09909909909911
segovia;fraude_informatico;2024;1731;158251;Castilla y León;10.9383;40;1905;90.86614173228347;90.86614173228347;4.592145015105742
segovia;interferencia_en_los_datos_y_en_el_sistema;2022;1;155332;Castilla y León;0.0064;40;1300;0.07692307692307693;;
segovia;interferencia_en_los_datos_y_en_el_sistema;2023;1;156620;Castilla y León;0.0064;40;1855;0.05390835579514825;;0.0
segovia;interferencia_en_los_datos_y_en_el_sistema;2024;2;158251;Castilla y León;0.0126;40;1905;0.10498687664041995;;100.0
sevilla;acceso__e_interceptacion_ilicita;2022;314;1959394;Andalucía;0.1603;41;14590;2.1521590130226183;;
sevilla;acceso__e_interceptacion_ilicita;2023;453;1968624;Andalucía;0.2301;41;18961;2.3891144981804757;;44.26751592356688
sevilla;acceso__e_interceptacion_ilicita;2024;602;1977664;Andalucía;0.3044;41;19368;3.108219743907476;;32.891832229580565
sevilla;amenazas_y_coacciones;2022;879;1959394;Andalucía;0.4486;41;14590;6.024674434544208;;
sevilla;amenazas_y_coacciones;2023;909;1968624;Andalucía;0.4617;41;18961;4.794050946680027;;3.412969283276457
sevilla;amenazas_y_coacciones;2024;1071;1977664;Andalucía;0.5415;41;19368;5.529739776951673;;17.821782178217816
sevilla;contra_el_honor;2022;95;1959394;Andalucía;0.0485;41;14590;0.6511309115832763;;
sevilla;contra_el_honor;2023;86;1968624;Andalucía;0.0437;41;18961;0.45356257581351195;;-9.473684210526311
sevilla;contra_el_honor;2024;89;1977664;Andalucía;0.045;41;19368;0.4595208591491119;;3.488372093023262
sevilla;contra_la_propiedad_industrial/intelectual;2022;8;1959394;Andalucía;0.0041;41;14590;0.054832076764907464;;
sevilla;contra_la_propiedad_industrial/intelectual;2023;4;1968624;Andalucía;0.002;41;18961;0.021095933758767997;;-50.0
sevilla;contra_la_propiedad_industrial/intelectual;2024;4;1977664;Andalucía;0.002;41;19368;0.020652622883106157;;0.0
sevilla;delitos_sexuales;2022;136;1959394;Andalucía;0.0694;41;14590;0.9321453050034271;;
sevilla;delitos_sexuales;2023;131;1968624;Andalucía;0.0665;41;18961;0.6908918305996519;;-3.676470588235292
sevilla;delitos_sexuales;2024;81;1977664;Andalucía;0.041;41;19368;0.4182156133828996;;-38.167938931297705
sevilla;falsificacion_informatica;2022;241;1959394;Andalucía;0.123;41;14590;1.6518163125428376;;
sevilla;falsificacion_informatica;2023;249;1968624;Andalucía;0.1265;41;18961;1.313221876483308;;3.319502074688807
sevilla;falsificacion_informatica;2024;412;1977664;Andalucía;0.2083;41;19368;2.127220156959934;;65.46184738955823
sevilla;fraude_informatico;2022;12850;1959394;Andalucía;6.5582;41;14590;88.07402330363261;88.07402330363261;
sevilla;fraude_informatico;2023;17022;1968624;Andalucía;8.6466;41;18961;89.77374611043722;89.77374611043722;32.466926070038916
sevilla;fraude_informatico;2024;16998;1977664;Andalucía;8.595;41;19368;87.7633209417596;87.7633209417596;-0.14099400775466897
sevilla;interferencia_en_los_datos_y_en_el_sistema;2022;67;1959394;Andalucía;0.0342;41;14590;0.4592186429061001;;
sevilla;interferencia_en_los_datos_y_en_el_sistema;2023;107;1968624;Andalucía;0.0544;41;18961;0.564316228047044;;59.70149253731343
sevilla;interferencia_en_los_datos_y_en_el_sistema;2024;111;1977664;Andalucía;0.0561;41;19368;0.5731102850061958;;3.738317757009346
soria;acceso__e_interceptacion_ilicita;2022;10;89528;Castilla y León;0.1117;42;1043;0.9587727708533078;;
soria;acceso__e_interceptacion_ilicita;2023;12;90073;Castilla y León;0.1332;42;1227;0.9779951100244498;;19.999999999999996
soria;acceso__e_interceptacion_ilicita;2024;9;90183;Castilla y León;0.0998;42;1008;0.8928571428571428;;-25.0
soria;amenazas_y_coacciones;2022;44;89528;Castilla y León;0.4915;42;1043;4.218600191754554;;
soria;amenazas_y_coacciones;2023;41;90073;Castilla y León;0.4552;42;1227;3.341483292583537;;-6.818181818181824
soria;amenazas_y_coacciones;2024;39;90183;Castilla y León;0.4325;42;1008;3.869047619047619;;-4.878048780487809
soria;contra_el_honor;2022;1;89528;Castilla y León;0.0112;42;1043;0.09587727708533077;;
soria;contra_el_honor;2023;2;90073;Castilla y León;0.0222;42;1227;0.16299918500407498;;100.0
soria;contra_el_honor;2024;6;90183;Castilla y León;0.0665;42;1008;0.5952380952380952;;200.0
soria;contra_la_propiedad_industrial/intelectual;2022;0;89528;Castilla y León;0.0;42;1043;0.0;;
soria;contra_la_propiedad_industrial/intelectual;2023;1;90073;Castilla y León;0.0111;42;1227;0.08149959250203749;;inf
soria;contra_la_propiedad_industrial/intelectual;2024;0;90183;Castilla y León;0.0;42;1008;0.0;;-100.0
soria;delitos_sexuales;2022;3;89528;Castilla y León;0.0335;42;1043;0.28763183125599234;;
soria;delitos_sexuales;2023;2;90073;Castilla y León;0.0222;42;1227;0.16299918500407498;;-33.333333333333336
soria;delitos_sexuales;2024;1;90183;Castilla y León;0.0111;42;1008;0.0992063492063492;;-50.0
soria;falsificacion_informatica;2022;19;89528;Castilla y León;0.2122;42;1043;1.821668264621285;;
soria;falsificacion_informatica;2023;43;90073;Castilla y León;0.4774;42;1227;3.5044824775876124;;126.3157894736842
soria;falsificacion_informatica;2024;54;90183;Castilla y León;0.5988;42;1008;5.357142857142857;;25.581395348837212
soria;fraude_informatico;2022;961;89528;Castilla y León;10.7341;42;1043;92.13806327900288;92.13806327900288;
soria;fraude_informatico;2023;1120;90073;Castilla y León;12.4344;42;1227;91.27954360228199;91.27954360228199;16.545265348595215
soria;fraude_informatico;2024;893;90183;Castilla y León;9.9021;42;1008;88.59126984126983;88.59126984126983;-20.26785714285714
soria;interferencia_en_los_datos_y_en_el_sistema;2022;5;89528;Castilla y León;0.0558;42;1043;0.4793863854266539;;
soria;interferencia_en_los_datos_y_en_el_sistema;2023;6;90073;Castilla y León;0.0666;42;1227;0.4889975550122249;;19.999999999999996
soria;interferencia_en_los_datos_y_en_el_sistema;2024;6;90183;Castilla y León;0.0665;42;1008;0.5952380952380952;;0.0
tarragona;acceso__e_interceptacion_ilicita;2022;87;848592;Cataluña;0.1025;43;6175;1.408906882591093;;
tarragona;acceso__e_interceptacion_ilicita;2023;75;861744;Cataluña;0.087;43;7829;0.9579767530974581;;-13.793103448275868
tarragona;acceso__e_interceptacion_ilicita;2024;64;875530;Cataluña;0.0731;43;7849;0.8153904956045356;;-14.66666666666666
tarragona;amenazas_y_coacciones;2022;76;848592;Cataluña;0.0896;43;6175;1.2307692307692308;;
tarragona;amenazas_y_coacciones;2023;67;861744;Cataluña;0.0777;43;7829;0.8557925661003959;;-11.842105263157897
tarragona;amenazas_y_coacciones;2024;88;875530;Cataluña;0.1005;43;7849;1.1211619314562364;;31.343283582089555
tarragona;contra_el_honor;2022;0;848592;Cataluña;0.0;43;6175;0.0;;
tarragona;contra_el_honor;2023;1;861744;Cataluña;0.0012;43;7829;0.012773023374632776;;inf
tarragona;contra_el_honor;2024;1;875530;Cataluña;0.0011;43;7849;0.012740476493820868;;0.0
tarragona;contra_la_propiedad_industrial/intelectual;2022;4;848592;Cataluña;0.0047;43;6175;0.06477732793522267;;
tarragona;contra_la_propiedad_industrial/intelectual;2023;0;861744;Cataluña;0.0;43;7829;0.0;;-100.0
tarragona;contra_la_propiedad_industrial/intelectual;2024;1;875530;Cataluña;0.0011;43;7849;0.012740476493820868;;inf
tarragona;delitos_sexuales;2022;16;848592;Cataluña;0.0189;43;6175;0.2591093117408907;;
tarragona;delitos_sexuales;2023;16;861744;Cataluña;0.0186;43;7829;0.2043683739941244;;0.0
tarragona;delitos_sexuales;2024;17;875530;Cataluña;0.0194;43;7849;0.2165881003949548;;6.25
tarragona;falsificacion_informatica;2022;81;848592;Cataluña;0.0955;43;6175;1.311740890688259;;
tarragona;falsificacion_informatica;2023;77;861744;Cataluña;0.0894;43;7829;0.9835227998467237;;-4.938271604938271
tarragona;falsificacion_informatica;2024;520;875530;Cataluña;0.5939;43;7849;6.625047776786852;;575.3246753246752
tarragona;fraude_informatico;2022;5906;848592;Cataluña;6.9598;43;6175;95.64372469635629;95.64372469635629;
tarragona;fraude_informatico;2023;7586;861744;Cataluña;8.8031;43;7829;96.89615531996424;96.89615531996424;28.445648493057906
tarragona;fraude_informatico;2024;7152;875530;Cataluña;8.1688;43;7849;91.11988788380685;91.11988788380685;-5.721065119957814
tarragona;interferencia_en_los_datos_y_en_el_sistema;2022;5;848592;Cataluña;0.0059;43;6175;0.08097165991902834;;
tarragona;interferencia_en_los_datos_y_en_el_sistema;2023;7;861744;Cataluña;0.0081;43;7829;0.08941116362242943;;39.99999999999999
tarragona;interferencia_en_los_datos_y_en_el_sistema;2024;6;875530;Cataluña;0.0069;43;7849;0.07644285896292521;;-14.28571428571429
teruel;acceso__e_interceptacion_ilicita;2022;4;135046;Aragón;0.0296;44;854;0.468384074941452;;
teruel;acceso__e_interceptacion_ilicita;2023;10;135309;Aragón;0.0739;44;1289;0.7757951900698216;;150.0
teruel;acceso__e_interceptacion_ilicita;2024;10;136091;Aragón;0.0735;44;1295;0.7722007722007722;;0.0
teruel;amenazas_y_coacciones;2022;43;135046;Aragón;0.3184;44;854;5.035128805620609;;
teruel;amenazas_y_coacciones;2023;74;135309;Aragón;0.5469;44;1289;5.740884406516679;;72.09302325581395
teruel;amenazas_y_coacciones;2024;75;136091;Aragón;0.5511;44;1295;5.7915057915057915;;1.3513513513513598
teruel;contra_el_honor;2022;2;135046;Aragón;0.0148;44;854;0.234192037470726;;
teruel;contra_el_honor;2023;3;135309;Aragón;0.0222;44;1289;0.23273855702094648;;50.0
teruel;contra_el_honor;2024;4;136091;Aragón;0.0294;44;1295;0.3088803088803089;;33.33333333333333
teruel;contra_la_propiedad_industrial/intelectual;2022;1;135046;Aragón;0.0074;44;854;0.117096018735363;;
teruel;contra_la_propiedad_industrial/intelectual;2023;0;135309;Aragón;0.0;44;1289;0.0;;-100.0
teruel;contra_la_propiedad_industrial/intelectual;2024;1;136091;Aragón;0.0073;44;1295;0.07722007722007722;;inf
teruel;delitos_sexuales;2022;5;135046;Aragón;0.037;44;854;0.5854800936768151;;
teruel;delitos_sexuales;2023;1;135309;Aragón;0.0074;44;1289;0.07757951900698215;;-80.0
teruel;delitos_sexuales;2024;4;136091;Aragón;0.0294;44;1295;0.3088803088803089;;300.0
teruel;falsificacion_informatica;2022;22;135046;Aragón;0.1629;44;854;2.576112412177986;;
teruel;falsificacion_informatica;2023;41;135309;Aragón;0.303;44;1289;3.180760279286268;;86.36363636363636
teruel;falsificacion_informatica;2024;66;136091;Aragón;0.485;44;1295;5.096525096525097;;60.97560975609757
teruel;fraude_informatico;2022;775;135046;Aragón;5.7388;44;854;90.74941451990632;90.74941451990632;
teruel;fraude_informatico;2023;1154;135309;Aragón;8.5286;44;1289;89.52676493405741;89.52676493405741;48.90322580645161
teruel;fraude_informatico;2024;1129;136091;Aragón;8.2959;44;1295;87.18146718146717;87.18146718146717;-2.166377816291165
teruel;interferencia_en_los_datos_y_en_el_sistema;2022;2;135046;Aragón;0.0148;44;854;0.234192037470726;;
teruel;interferencia_en_los_datos_y_en_el_sistema;2023;6;135309;Aragón;0.0443;44;1289;0.46547711404189296;;200.0
teruel;interferencia_en_los_datos_y_en_el_sistema;2024;6;136091;Aragón;0.0441;44;1295;0.4633204633204633;;0.0
toledo;acceso__e_interceptacion_ilicita;2022;36;731112;Castilla-La Mancha;0.0492;45;5717;0.6297008920762638;;
toledo;acceso__e_interceptacion_ilicita;2023;48;743165;Castilla-La Mancha;0.0646;45;7192;0.6674082313681869;;33.33333333333333
toledo;acceso__e_interceptacion_ilicita;2024;123;755081;Castilla-La Mancha;0.1629;45;6763;1.8187195031790626;;156.25
toledo;amenazas_y_coacciones;2022;430;731112;Castilla-La Mancha;0.5881;45;5717;7.521427322022039;;
toledo;amenazas_y_coacciones;2023;406;743165;Castilla-La Mancha;0.5463;45;7192;5.64516129032258;;-5.581395348837215
toledo;amenazas_y_coacciones;2024;333;755081;Castilla-La Mancha;0.441;45;6763;4.9238503622652665;;-17.98029556650246
toledo;contra_el_honor;2022;20;731112;Castilla-La Mancha;0.0274;45;5717;0.34983382893125764;;
toledo;contra_el_honor;2023;39;743165;Castilla-La Mancha;0.0525;45;7192;0.5422691879866518;;95.0
toledo;contra_el_honor;2024;27;755081;Castilla-La Mancha;0.0358;45;6763;0.3992311104539406;;-30.76923076923077
toledo;contra_la_propiedad_industrial/intelectual;2022;0;731112;Castilla-La Mancha;0.0;45;5717;0.0;;
toledo;contra_la_propiedad_industrial/intelectual;2023;0;743165;Castilla-La Mancha;0.0;45;7192;0.0;;
toledo;contra_la_propiedad_industrial/intelectual;2024;2;755081;Castilla-La Mancha;0.0026;45;6763;0.02957267484844004;;inf
toledo;delitos_sexuales;2022;31;731112;Castilla-La Mancha;0.0424;45;5717;0.5422424348434494;;
toledo;delitos_sexuales;2023;20;743165;Castilla-La Mancha;0.0269;45;7192;0.27808676307007785;;-35.483870967741936
toledo;delitos_sexuales;2024;25;755081;Castilla-La Mancha;0.0331;45;6763;0.3696584356055005;;25.0
toledo;falsificacion_informatica;2022;390;731112;Castilla-La Mancha;0.5334;45;5717;6.821759664159524;;
toledo;falsificacion_informatica;2023;378;743165;Castilla-La Mancha;0.5086;45;7192;5.2558398220244715;;-3.076923076923077
toledo;falsificacion_informatica;2024;387;755081;Castilla-La Mancha;0.5125;45;6763;5.7223125831731485;;2.3809523809523725
toledo;fraude_informatico;2022;4800;731112;Castilla-La Mancha;6.5653;45;5717;83.96011894350184;83.96011894350184;
toledo;fraude_informatico;2023;6284;743165;Castilla-La Mancha;8.4557;45;7192;87.37486095661846;87.37486095661846;30.916666666666657
toledo;fraude_informatico;2024;5848;755081;Castilla-La Mancha;7.7449;45;6763;86.47050125683869;86.47050125683869;-6.938255887969447
toledo;interferencia_en_los_datos_y_en_el_sistema;2022;10;731112;Castilla-La Mancha;0.0137;45;5717;0.17491691446562882;;
toledo;interferencia_en_los_datos_y_en_el_sistema;2023;17;743165;Castilla-La Mancha;0.0229;45;7192;0.2363737486095662;;70.0
toledo;interferencia_en_los_datos_y_en_el_sistema;2024;18;755081;Castilla-La Mancha;0.0238;45;6763;0.2661540736359604;;5.882352941176472
valencia;acceso__e_interceptacion_ilicita;2022;277;2656841;C. Valenciana;0.1043;46;18354;1.5092078021139805;;
valencia;acceso__e_interceptacion_ilicita;2023;401;2710808;C. Valenciana;0.1479;46;25192;1.5917751667195934;;44.7653429602888
valencia;acceso__e_interceptacion_ilicita;2024;485;2763996;C. Valenciana;0.1755;46;24461;1.9827480479130042;;20.94763092269327
valencia;amenazas_y_coacciones;2022;1053;2656841;C. Valenciana;0.3963;46;18354;5.737169009480223;;
valencia;amenazas_y_coacciones;2023;1030;2710808;C. Valenciana;0.38;46;25192;4.088599555414417;;-2.1842355175688555
valencia;amenazas_y_coacciones;2024;929;2763996;C. Valenciana;0.3361;46;24461;3.7978823433220223;;-9.805825242718447
valencia;contra_el_honor;2022;84;2656841;C. Valenciana;0.0316;46;18354;0.4576659038901602;;
valencia;contra_el_honor;2023;73;2710808;C. Valenciana;0.0269;46;25192;0.2897745315973325;;-13.095238095238093
valencia;contra_el_honor;2024;60;2763996;C. Valenciana;0.0217;46;24461;0.24528841829851603;;-17.808219178082197
valencia;contra_la_propiedad_industrial/intelectual;2022;4;2656841;C. Valenciana;0.0015;46;18354;0.021793614470960006;;
valencia;contra_la_propiedad_industrial/intelectual;2023;7;2710808;C. Valenciana;0.0026;46;25192;0.027786598920292158;;75.0
valencia;contra_la_propiedad_industrial/intelectual;2024;20;2763996;C. Valenciana;0.0072;46;24461;0.08176280609950533;;185.71428571428572
valencia;delitos_sexuales;2022;72;2656841;C. Valenciana;0.0271;46;18354;0.3922850604772802;;
valencia;delitos_sexuales;2023;81;2710808;C. Valenciana;0.0299;46;25192;0.321530644649095;;12.5
valencia;delitos_sexuales;2024;102;2763996;C. Valenciana;0.0369;46;24461;0.4169903111074772;;25.92592592592593
valencia;falsificacion_informatica;2022;1105;2656841;C. Valenciana;0.4159;46;18354;6.0204859976027025;;
valencia;falsificacion_informatica;2023;1482;2710808;C. Valenciana;0.5467;46;25192;5.882819942838997;;34.11764705882352
valencia;falsificacion_informatica;2024;1229;2763996;C. Valenciana;0.4446;46;24461;5.024324434814602;;-17.07152496626181
valencia;fraude_informatico;2022;15623;2656841;C. Valenciana;5.8803;46;18354;85.12040971995205;85.12040971995205;
valencia;fraude_informatico;2023;21967;2710808;C. Valenciana;8.1035;46;25192;87.19831692600826;87.19831692600826;40.60679767010178
valencia;fraude_informatico;2024;21457;2763996;C. Valenciana;7.763;46;24461;87.7192265238543;87.7192265238543;-2.321664314653804
valencia;interferencia_en_los_datos_y_en_el_sistema;2022;136;2656841;C. Valenciana;0.0512;46;18354;0.7409828920126403;;
valencia;interferencia_en_los_datos_y_en_el_sistema;2023;151;2710808;C. Valenciana;0.0557;46;25192;0.5993966338520165;;11.029411764705888
valencia;interferencia_en_los_datos_y_en_el_sistema;2024;179;2763996;C. Valenciana;0.0648;46;24461;0.7317771145905727;;18.5430463576159
valladolid;acceso__e_interceptacion_ilicita;2022;119;521333;Castilla y León;0.2283;47;5284;2.2520817562452686;;
valladolid;acceso__e_interceptacion_ilicita;2023;91;525116;Castilla y León;0.1733;47;6059;1.5018980029707873;;-23.529411764705888
valladolid;acceso__e_interceptacion_ilicita;2024;142;528644;Castilla y León;0.2686;47;6073;2.3382183434875676;;56.043956043956044
valladolid;amenazas_y_coacciones;2022;180;521333;Castilla y León;0.3453;47;5284;3.4065102195306585;;
valladolid;amenazas_y_coacciones;2023;224;525116;Castilla y León;0.4266;47;6059;3.696979699620399;;24.444444444444446
valladolid;amenazas_y_coacciones;2024;226;528644;Castilla y León;0.4275;47;6073;3.7213897579450026;;0.8928571428571397
valladolid;contra_el_honor;2022;12;521333;Castilla y León;0.023;47;5284;0.22710068130204392;;
valladolid;contra_el_honor;2023;16;525116;Castilla y León;0.0305;47;6059;0.26406997854431424;;33.33333333333333
valladolid;contra_el_honor;2024;14;528644;Castilla y León;0.0265;47;6073;0.23052856907623911;;-12.5
valladolid;contra_la_propiedad_industrial/intelectual;2022;1;521333;Castilla y León;0.0019;47;5284;0.018925056775170326;;
valladolid;contra_la_propiedad_industrial/intelectual;2023;3;525116;Castilla y León;0.0057;47;6059;0.04951312097705893;;200.0
valladolid;contra_la_propiedad_industrial/intelectual;2024;1;528644;Castilla y León;0.0019;47;6073;0.016466326362588508;;-66.66666666666667
valladolid;delitos_sexuales;2022;23;521333;Castilla y León;0.0441;47;5284;0.43527630582891746;;
valladolid;delitos_sexuales;2023;17;525116;Castilla y León;0.0324;47;6059;0.2805743522033339;;-26.086956521739136
valladolid;delitos_sexuales;2024;13;528644;Castilla y León;0.0246;47;6073;0.2140622427136506;;-23.529411764705888
valladolid;falsificacion_informatica;2022;126;521333;Castilla y León;0.2417;47;5284;2.384557153671461;;
valladolid;falsificacion_informatica;2023;239;525116;Castilla y León;0.4551;47;6059;3.944545304505694;;89.68253968253967
valladolid;falsificacion_informatica;2024;271;528644;Castilla y León;0.5126;47;6073;4.462374444261485;;13.389121338912124
valladolid;fraude_informatico;2022;4775;521333;Castilla y León;9.1592;47;5284;90.3671461014383;90.3671461014383;
valladolid;fraude_informatico;2023;5393;525116;Castilla y León;10.2701;47;6059;89.00808714309292;89.00808714309292;12.942408376963343
valladolid;fraude_informatico;2024;5339;528644;Castilla y León;10.0994;47;6073;87.91371644986003;87.91371644986003;-1.0012979788614818
valladolid;interferencia_en_los_datos_y_en_el_sistema;2022;48;521333;Castilla y León;0.0921;47;5284;0.9084027252081757;;
valladolid;interferencia_en_los_datos_y_en_el_sistema;2023;76;525116;Castilla y León;0.1447;47;6059;1.2543323980854928;;58.33333333333333
valladolid;interferencia_en_los_datos_y_en_el_sistema;2024;67;528644;Castilla y León;0.1267;47;6073;1.10324386629343;;-11.842105263157897
zamora;acceso__e_interceptacion_ilicita;2022;22;166927;Castilla y León;0.1318;49;978;2.2494887525562373;;
zamora;acceso__e_interceptacion_ilicita;2023;14;166253;Castilla y León;0.0842;49;1413;0.9907997169143666;;-36.36363636363637
zamora;acceso__e_interceptacion_ilicita;2024;23;165564;Castilla y León;0.1389;49;1372;1.6763848396501457;;64.28571428571428
zamora;amenazas_y_coacciones;2022;45;166927;Castilla y León;0.2696;49;978;4.601226993865031;;
zamora;amenazas_y_coacciones;2023;67;166253;Castilla y León;0.403;49;1413;4.7416843595187546;;48.88888888888889
zamora;amenazas_y_coacciones;2024;66;165564;Castilla y León;0.3986;49;1372;4.810495626822157;;-1.4925373134328401
zamora;contra_el_honor;2022;4;166927;Castilla y León;0.024;49;978;0.408997955010225;;
zamora;contra_el_honor;2023;4;166253;Castilla y León;0.0241;49;1413;0.28308563340410475;;0.0
zamora;contra_el_honor;2024;5;165564;Castilla y León;0.0302;49;1372;0.36443148688046645;;25.0
zamora;contra_la_propiedad_industrial/intelectual;2022;0;166927;Castilla y León;0.0;49;978;0.0;;
zamora;contra_la_propiedad_industrial/intelectual;2023;0;166253;Castilla y León;0.0;49;1413;0.0;;
zamora;contra_la_propiedad_industrial/intelectual;2024;0;165564;Castilla y León;0.0;49;1372;0.0;;
zamora;delitos_sexuales;2022;9;166927;Castilla y León;0.0539;49;978;0.9202453987730062;;
zamora;delitos_sexuales;2023;3;166253;Castilla y León;0.018;49;1413;0.21231422505307856;;-66.66666666666667
zamora;delitos_sexuales;2024;4;165564;Castilla y León;0.0242;49;1372;0.2915451895043732;;33.33333333333333
zamora;falsificacion_informatica;2022;16;166927;Castilla y León;0.0959;49;978;1.6359918200409;;
zamora;falsificacion_informatica;2023;61;166253;Castilla y León;0.3669;49;1413;4.3170559094125975;;281.25
zamora;falsificacion_informatica;2024;57;165564;Castilla y León;0.3443;49;1372;4.154518950437318;;-6.5573770491803245
zamora;fraude_informatico;2022;874;166927;Castilla y León;5.2358;49;978;89.36605316973414;89.36605316973414;
zamora;fraude_informatico;2023;1262;166253;Castilla y León;7.5908;49;1413;89.31351733899504;89.31351733899504;44.39359267734553
zamora;fraude_informatico;2024;1212;165564;Castilla y León;7.3204;49;1372;88.33819241982506;88.33819241982506;-3.961965134706813
zamora;interferencia_en_los_datos_y_en_el_sistema;2022;8;166927;Castilla y León;0.0479;49;978;0.81799591002045;;
zamora;interferencia_en_los_datos_y_en_el_sistema;2023;2;166253;Castilla y León;0.012;49;1413;0.14154281670205238;;-75.0
zamora;interferencia_en_los_datos_y_en_el_sistema;2024;5;165564;Castilla y León;0.0302;49;1372;0.36443148688046645;;150.0
zaragoza;acceso__e_interceptacion_ilicita;2022;69;979365;Aragón;0.0705;50;7227;0.9547530095475302;;
zaragoza;acceso__e_interceptacion_ilicita;2023;115;987763;Aragón;0.1164;50;8783;1.3093476033246043;;66.66666666666667
zaragoza;acceso__e_interceptacion_ilicita;2024;198;998443;Aragón;0.1983;50;8907;2.2229706972044463;;72.17391304347827
zaragoza;amenazas_y_coacciones;2022;366;979365;Aragón;0.3737;50;7227;5.06434205064342;;
zaragoza;amenazas_y_coacciones;2023;435;987763;Aragón;0.4404;50;8783;4.9527496299669815;;18.852459016393453
zaragoza;amenazas_y_coacciones;2024;381;998443;Aragón;0.3816;50;8907;4.277534523408555;;-12.413793103448278
zaragoza;contra_el_honor;2022;20;979365;Aragón;0.0204;50;7227;0.2767400027674;;
zaragoza;contra_el_honor;2023;27;987763;Aragón;0.0273;50;8783;0.3074120459979506;;35.00000000000001
zaragoza;contra_el_honor;2024;17;998443;Aragón;0.017;50;8907;0.1908611204670484;;-37.03703703703704
zaragoza;contra_la_propiedad_industrial/intelectual;2022;1;979365;Aragón;0.001;50;7227;0.01383700013837;;
zaragoza;contra_la_propiedad_industrial/intelectual;2023;2;987763;Aragón;0.002;50;8783;0.022771262666514858;;100.0
zaragoza;contra_la_propiedad_industrial/intelectual;2024;8;998443;Aragón;0.008;50;8907;0.0898169978668463;;300.0
zaragoza;delitos_sexuales;2022;36;979365;Aragón;0.0368;50;7227;0.49813200498132004;;
zaragoza;delitos_sexuales;2023;39;987763;Aragón;0.0395;50;8783;0.4440396219970397;;8.333333333333325
zaragoza;delitos_sexuales;2024;24;998443;Aragón;0.024;50;8907;0.2694509936005389;;-38.46153846153846
zaragoza;falsificacion_informatica;2022;141;979365;Aragón;0.144;50;7227;1.9510170195101701;;
zaragoza;falsificacion_informatica;2023;261;987763;Aragón;0.2642;50;8783;2.971649777980189;;85.10638297872339
zaragoza;falsificacion_informatica;2024;311;998443;Aragón;0.3115;50;8907;3.49163579207365;;19.15708812260537
zaragoza;fraude_informatico;2022;6568;979365;Aragón;6.7064;50;7227;90.88141690881417;90.88141690881417;
zaragoza;fraude_informatico;2023;7861;987763;Aragón;7.9584;50;8783;89.50244791073665;89.50244791073665;19.6863580998782
zaragoza;fraude_informatico;2024;7946;998443;Aragón;7.9584;50;8907;89.21073313124509;89.21073313124509;1.0812873680193347
zaragoza;interferencia_en_los_datos_y_en_el_sistema;2022;26;979365;Aragón;0.0265;50;7227;0.35976200359762006;;
zaragoza;interferencia_en_los_datos_y_en_el_sistema;2023;43;987763;Aragón;0.0435;50;8783;0.48958214733006944;;65.38461538461537
zaragoza;interferencia_en_los_datos_y_en_el_sistema;2024;22;998443;Aragón;0.022;50;8907;0.24699674413382733;;-48.837209302325576
